1527	-4063.737635	-3312.791006	140.372296	-0.717100282	-0.179083896	0.187943173	0.646817986
1560	-4019.579818	-3169.603942	151.2480246	-0.734657488	-0.245400549	0.128282304	0.619354984
1600	-4004.755418	-3016.991095	146.1616965	-0.618213767	-0.109402735	0.321188005	0.709000032
1640	-4057.332129	-2808.129389	134.7076717	-0.62933036	-0.32503797	0.261531441	0.655663726
1693	-4124.439216	-2573.718442	138.0094888	-0.716076114	-0.014550299	0.306743501	0.626842654
1747	-4090.971876	-2442.27353	123.3089928	-0.711294767	-0.268888846	0.192457417	0.620256951
1793	-4042.028471	-2270.369042	140.7984505	-0.669460407	-0.174505238	0.197847814	0.69442561
1840	-4096.957025	-2069.567431	144.4351392	-0.645055448	-0.191150404	0.214784824	0.707977734
1887	-4214.200302	-1836.536841	143.8540031	-0.683713323	-0.210583268	0.232292026	0.658962209
1933	-4259.194695	-1626.164429	135.4322648	-0.675669201	-0.210242129	0.131149807	0.694311966
1987	-4365.230854	-1407.538134	148.9274841	-0.666214047	-0.198607793	0.158118087	0.701222118
2040	-4592.954112	-1215.504257	140.7821778	-0.669764033	-0.278672143	0.090083747	0.682380316
2113	-4717.67079	-964.5022951	134.5004212	-0.674754643	-0.24779553	0.181910519	0.670978472
2207	-4982.309249	-581.5573092	121.8187362	-0.759582465	-0.336684122	0.128603518	0.541423508
2273	-5017.804767	-369.7510146	129.7604332	-0.591797795	-0.128471876	0.452371931	0.654698391
2333	-5037.1179	-164.1259124	142.6156378	-0.646967749	-0.409401708	0.172695969	0.61967659
2387	-5171.369459	54.58201102	138.4612585	-0.618185251	-0.425464092	0.284639078	0.596496351
2440	-5306.273	136.9907215	130.3805912	-0.625414245	-0.362968355	0.258796232	0.640418227
2493	-5465.099252	105.161573	133.3698274	-0.636437224	-0.354769945	0.234191016	0.643615191
2553	-5582.436141	88.93292243	137.0018564	-0.591722503	-0.384711481	0.293144126	0.644924862
2660	-5835.267476	41.44073542	134.5620914	-0.621940616	-0.392197177	0.207315928	0.64528393
2713	-5903.744757	-43.98956898	130.9413341	-0.593048925	-0.438126209	0.257666509	0.624456858
2767	-6039.347406	-141.9916129	135.1857205	-0.589568498	-0.399647086	0.281252113	0.643108421
2813	-6172.268465	-150.9917937	136.3787576	-0.598834087	-0.409127272	0.279578324	0.62916498
2860	-6365.112221	-165.6254892	128.6016265	-0.548747217	-0.453031867	0.348354441	0.610153917
2893	-6449.22345	-203.9041125	127.5139779	-0.603298149	-0.406051646	0.328038197	0.602946387
2940	-6547.147779	-289.7068837	119.2576891	-0.509670064	-0.407035301	0.332865501	0.680998714
2967	-6611.156643	-332.7920853	126.8838166	-0.574369528	-0.358081204	0.319175227	0.663328479
3007	-6697.155865	-349.1606509	136.2610293	-0.638957824	-0.384397991	0.346085826	0.569381843
3060	-6853.030279	-307.9842379	128.3632733	-0.642052226	-0.415370233	0.394374344	0.509612976
3100	-6980.58575	-306.04345	123.8076225	-0.570798009	-0.447979826	0.392185785	0.565414908
3133	-7049.563794	-333.8800314	126.8649474	-0.668406269	-0.403160664	0.382257561	0.494543927
3173	-7136.644156	-397.5987166	125.5806316	-0.603837544	-0.440174939	0.394594933	0.534715889
3207	-7214.719705	-392.1946838	133.3298252	-0.615281769	-0.369186663	0.397892707	0.571673811
3227	-7250.955266	-373.891327	133.8681371	-0.581975515	-0.380215457	0.360890873	0.621690022
3253	-7328.869724	-348.0226688	128.1122006	-0.575802663	-0.380142814	0.417721322	0.591144341
3287	-7403.829011	-340.4895104	120.8345684	-0.557327273	-0.436350473	0.386353662	0.591367419
3313	-7444.118147	-367.2103707	116.7483385	-0.548658401	-0.455060131	0.326097719	0.620930362
3340	-7481.990506	-441.1210527	116.9722459	-0.569423512	-0.432678364	0.296480753	0.632965607
3367	-7483.622635	-551.4718108	122.1268508	-0.507537688	-0.514904944	0.365428135	0.586294015
3400	-7500.6926	-629.6173572	128.7409922	-0.555589891	-0.47588365	0.318657034	0.602753946
3460	-7529.731317	-678.7625175	129.8273597	-0.484613004	-0.37975076	0.454931498	0.643410389
3500	-7493.343444	-792.572535	124.5862907	-0.450610059	-0.4121094	0.456163311	0.647326386
3533	-7496.843159	-916.641987	134.6759309	-0.528908045	-0.335245174	0.347861764	0.697752927
3567	-7482.332795	-988.2551127	138.5495741	-0.59597506	-0.383878782	0.306324588	0.635307843
3607	-7464.169469	-1029.896097	131.6852125	-0.576489851	-0.418413272	0.289650252	0.639290636
3647	-7406.327287	-1200.217586	127.7529272	-0.543302278	-0.399565269	0.333459453	0.658767807
3680	-7396.45427	-1316.184353	138.902444	-0.618160407	-0.399812919	0.183278076	0.651487902
3713	-7427.348818	-1395.478376	137.8236435	-0.515430274	-0.273897984	0.328399874	0.742606928
3747	-7467.989679	-1478.454947	139.8190576	-0.200052513	-0.029928281	0.471678789	0.858255446
3780	-7508.556545	-1586.294938	148.2038821	-0.686171937	-0.471997429	0.161675526	0.529384099
3820	-7502.529226	-1772.565238	141.7675158	-0.562677904	-0.30276526	0.31297369	0.702690717
3860	-7480.519804	-1932.460899	148.7641311	-0.600243854	-0.549477052	0.174966752	0.554228221
3900	-7506.43608	-1983.163849	154.9026419	-0.537138799	-0.341334675	0.368199433	0.677791803
3947	-7525.914323	-2070.454497	151.6524215	-0.66619924	-0.494623	0.205675393	0.518868281
3993	-7464.565671	-2294.394491	137.0739544	-0.246064923	0.003530989	0.708489763	0.661424101
4040	-7494.997136	-2444.739419	146.908544	-0.520117312	-0.319022712	0.330385722	0.720102607
4113	-7491.284259	-2622.222609	130.9002254	-0.614932328	-0.545061659	0.112012284	0.558765844
4200	-7448.787716	-2874.115478	139.3714091	-0.486699989	-0.048407907	0.464862874	0.73802595
