1687	-4219.967052	-3984.879761	214.921971	-0.652865627	-0.115469237	-0.00232455	0.748617342
1800	-4221.683362	-3984.510754	215.3099638	-0.605981731	-0.046150702	-0.056586743	0.792120063
1860	-4225.497453	-3951.416977	213.5867469	-0.603617442	-0.175797934	0.077327602	0.773796816
1893	-4210.962383	-3910.132404	209.9922992	-0.633767686	-0.100005057	0.066127112	0.764175839
1927	-4155.642136	-3854.817804	204.7813945	-0.629679257	-0.149940953	0.052666836	0.760426162
1960	-4050.160474	-3772.086213	205.4771947	-0.638025045	-0.124913407	0.089775623	0.754493883
2000	-3928.035658	-3673.629842	211.2424774	-0.640429779	-0.130334852	0.077383776	0.752910536
2040	-3875.211775	-3567.94717	205.6021537	-0.662805293	-0.185374686	0.154786208	0.708778244
2120	-3809.725153	-3220.531975	204.7923086	-0.500366936	-0.310006086	-0.197492203	0.783917079
2160	-3746.440372	-3088.090586	193.6527874	-0.610634019	-0.050293334	0.162381894	0.773452517
2207	-3671.261962	-2941.162569	208.0811435	-0.578757275	-0.004813423	0.19890361	0.790856625
2253	-3666.747945	-2773.58182	199.5389456	-0.666823215	-0.173934053	0.103075824	0.717265028
2300	-3713.753014	-2579.06928	206.3844622	-0.649058817	-0.256942004	0.16825484	0.695984028
2347	-3699.490165	-2522.630833	200.2882275	-0.635089758	-0.314222852	0.055197558	0.70347582
2427	-3686.07665	-2498.543374	198.8348312	-0.651052169	-0.209083951	0.125629679	0.718771284
2480	-3686.592717	-2494.155283	198.5830609	-0.688923207	-0.254772911	0.110081163	0.669595189
2533	-3670.348694	-2496.049055	196.2425233	-0.725235267	-0.287200659	-0.023977591	0.625279669
2593	-3624.253957	-2485.359212	183.5282248	-0.721983846	-0.136204659	0.204562404	0.646793507
2653	-3580.33023	-2486.421755	144.6202504	-0.768374854	-0.126200237	0.182708666	0.600242557
2713	-3611.473357	-2443.722214	116.8680516	-0.61808034	-0.229780458	0.422693736	0.621697386
2767	-3758.838303	-2279.589694	128.1553954	-0.633921128	-0.084229647	0.405978505	0.652863556
2827	-3831.796757	-2195.062166	125.3186205	-0.691849641	-0.071769439	0.306797886	0.649667823
2887	-3953.820383	-2120.318325	141.9109801	-0.752662717	-0.03121831	0.193979716	0.628407608
2947	-4072.547917	-1921.549791	169.1788206	-0.656806604	-0.134110758	0.296769952	0.680108069
3000	-4153.975841	-1715.364344	175.8124129	-0.648568078	-0.149916081	0.264287772	0.697880069
3047	-4160.848498	-1596.215475	167.7071597	-0.631891988	-0.258176064	0.237568893	0.6910996
3107	-4167.552073	-1438.172073	184.9043452	-0.606704929	-0.201949513	0.233131643	0.732649411
3153	-4274.867625	-1319.816576	186.6189518	-0.619854614	-0.322590979	0.220782008	0.680419446
3200	-4370.412198	-1230.429773	192.3407464	-0.629086798	-0.32153716	0.247521649	0.663020881
3367	-4395.090222	-1233.02778	196.9659322	-0.625735601	-0.281815868	0.295977115	0.664403733
3447	-4404.202611	-1224.159617	191.1286236	-0.605872343	-0.261400283	0.163304227	0.733430519
3507	-4508.465961	-1088.351992	186.3042164	-0.614282608	-0.294199131	0.240156575	0.69168531
3567	-4567.408318	-948.661732	177.0872211	-0.608002011	-0.356122837	0.188414361	0.684112643
3620	-4512.491337	-807.832958	160.0897637	-0.641957091	-0.297114239	0.179682204	0.683614312
3673	-4487.815408	-680.5880839	175.3692255	-0.629664255	-0.319091064	0.151704375	0.691873978
3727	-4583.390038	-551.9544385	176.9276398	-0.547982133	-0.392924566	0.306096222	0.672034947
3787	-4772.007576	-375.6730984	186.2127515	-0.611938122	-0.383090154	0.231043039	0.652221422
3907	-4987.965234	-224.6810147	180.6072323	-0.623083201	-0.355305937	0.233973425	0.656339434
3967	-5041.935211	-96.03586603	194.4642098	-0.584969721	-0.382818948	0.204339438	0.685204694
4020	-5059.587662	29.35410176	192.8886766	-0.567164182	-0.400220551	0.270893703	0.666906967
4080	-5083.594595	20.65196337	195.537169	-0.549335043	-0.346018938	0.323590256	0.688324961
4193	-5093.710603	44.86397182	199.0186524	-0.552897904	-0.30515274	0.30446058	0.713084475
4253	-5194.603181	86.67326044	179.2152692	-0.551231766	-0.366909774	0.356447795	0.659140142
4320	-5397.866011	51.80511363	176.3672272	-0.572479349	-0.42080299	0.235997539	0.662946001
4387	-5568.262479	59.26010087	174.7797996	-0.553766663	-0.407442294	0.256785944	0.679260067
4447	-5740.272784	13.4351746	182.2931966	-0.532919737	-0.428457706	0.185829877	0.705611653
4513	-5806.154161	-130.7602495	191.421079	-0.478421375	-0.329453849	0.239890267	0.77783405
4600	-5863.552355	-192.6111523	191.8850452	-0.500345702	-0.385480898	0.34914598	0.692210763
4793	-5966.114545	-238.6860189	190.6202261	-0.652455128	-0.398053831	0.218064001	0.606880173
4860	-6180.81195	-265.7758121	174.541489	-0.426201731	-0.440629511	0.380815358	0.692226395
4927	-6344.512016	-351.5505682	191.1373866	-0.536077207	-0.377728436	0.275965047	0.702698904
4993	-6511.561705	-425.2472608	194.7026178	-0.557528996	-0.409991709	0.290521204	0.660806815
5140	-6655.170593	-386.8981313	202.2399603	-0.629365516	-0.354550729	0.140269329	0.677139087
5313	-6694.390174	-372.8051215	205.7709392	-0.549816682	-0.439932246	0.215896372	0.676424417
5367	-6772.826498	-334.0470842	188.9801812	-0.518335755	-0.351516375	0.298804663	0.720055593
5413	-6886.319099	-358.0391665	168.2575977	-0.52531537	-0.348477005	0.247441135	0.735785583
5440	-6964.800874	-376.1581379	167.418945	-0.438639512	-0.424685758	0.242557853	0.753925111
5473	-7026.599546	-386.2847001	173.3914879	-0.433407888	-0.467076287	0.268791281	0.722321668
5507	-7107.710813	-374.1913228	168.8420546	-0.513226998	-0.444622146	0.292271602	0.673414068
5547	-7212.347146	-372.2842537	172.7633116	-0.476454517	-0.467754882	0.275840058	0.691454066
5580	-7272.705487	-405.7299522	182.9917952	-0.585906	-0.39367626	0.240855848	0.66612433
5613	-7311.471656	-474.3917426	182.9024191	-0.471114017	-0.396500668	0.258918499	0.744177408
5647	-7356.358288	-538.5943522	188.3794477	-0.47712841	-0.353960978	0.298249134	0.747065968
5727	-7419.77581	-585.3478176	196.0835867	-0.489180105	-0.390901011	0.265131542	0.733215173
5967	-7470.188664	-567.5856867	206.2812852	-0.460876694	-0.45723341	0.316862828	0.691468169
6007	-7500.139459	-563.764811	199.671244	-0.456170555	-0.512013275	0.405919732	0.604135748
6047	-7484.272397	-647.5144148	191.343108	-0.482595125	-0.459814899	0.31870198	0.673870353
6087	-7444.671088	-784.5072752	187.4724644	-0.506072303	-0.306233	0.34903381	0.726833937
6127	-7435.751139	-861.5391279	195.8450962	-0.516887927	-0.329620924	0.311444749	0.726070992
6167	-7457.70703	-894.5703668	184.9066623	-0.519369518	-0.364304395	0.245299531	0.733052352
6207	-7478.122136	-949.3913501	178.5289199	-0.477518605	-0.421887081	0.299180319	0.710266436
6247	-7487.563125	-1050.732299	175.2881845	-0.531866707	-0.472491062	0.233034029	0.662997092
6287	-7509.503809	-1166.307751	188.3597737	-0.59526781	-0.543678479	0.054963738	0.589108593
6340	-7454.549889	-1357.587447	189.5133239	-0.540693399	-0.53544943	0.11487811	0.638551154
6387	-7414.222538	-1514.931159	192.9922166	-0.539243919	-0.486449272	0.199732549	0.657791768
6433	-7424.652172	-1585.791065	196.0125788	-0.558810058	-0.365736509	0.222197892	0.710349366
6473	-7455.019273	-1652.086502	190.2109523	-0.580359554	-0.464312917	0.165161524	0.648319346
6520	-7513.647737	-1751.886374	195.1177317	-0.650661665	-0.457126299	0.165791988	0.583256343
6593	-7485.323138	-1832.561303	200.2424057	-0.539582956	-0.491305167	0.172376059	0.661631288
6660	-7485.111576	-1846.48559	200.3997557	-0.523096871	-0.351097576	0.282959421	0.72321098
6773	-7487.534646	-1874.450345	204.2590744	-0.561974385	-0.443983379	0.150932972	0.681382997
6833	-7457.463764	-1966.058373	204.0317289	-0.580876755	-0.335923157	0.153614874	0.725355292
6900	-7436.901161	-2048.754132	192.6738739	-0.571916165	-0.537906964	0.058177982	0.616590075
6967	-7457.613114	-2202.719021	149.6245418	-0.620383181	-0.427217531	0.096292375	0.650644042
7033	-7453.441188	-2387.717852	178.7008523	-0.555098066	-0.482255421	0.141803508	0.662712314
7100	-7369.359476	-2612.934059	185.7246971	-0.501377818	-0.51718875	0.176849521	0.670716279
7167	-7369.743817	-2723.058945	190.7005884	-0.582101455	-0.581065875	0.023754478	0.56829224
7247	-7435.876831	-2806.872808	187.9062472	-0.551512263	-0.357783411	0.210322164	0.723595081
7320	-7449.317701	-2918.580158	196.9562502	-0.569036614	-0.611568659	0.016117619	0.549473685
7473	-7432.187459	-2958.855571	206.0822839	-0.532322622	-0.505411935	0.208092189	0.64644338
7540	-7431.736168	-2969.398202	208.4566736	-0.506015359	-0.632363016	0.095909042	0.578676878
7620	-7430.370902	-2984.724806	212.6277886	-0.580732611	-0.391640187	0.242148572	0.671365524
7700	-7329.527254	-3060.794921	200.0635412	-0.529706246	-0.412366206	0.276989438	0.687489822
7787	-7169.856825	-3154.651537	192.3510886	-0.482641462	-0.389977552	0.05510002	0.782265119
7860	-7006.747556	-3293.399325	185.4377198	-0.348543143	-0.536676888	-0.042236223	0.767275503
7953	-6750.630497	-3527.402533	191.6889995	-0.674808591	-0.149746548	0.289472217	0.662129272
8047	-6437.809901	-3512.255037	206.076885	-0.626369591	-0.220365342	0.118046813	0.738353033
8140	-6248.838051	-3576.284556	205.0112213	-0.630279291	-0.21995621	0.218504421	0.711774612
8480	-6150.558841	-3615.891598	201.0365527	-0.682317237	-0.259872867	0.199110543	0.653654551
8567	-5850.307045	-3599.237254	197.8430148	-0.646799216	-0.237895457	0.079375179	0.720247254
8667	-5602.183486	-3671.855959	203.1706215	-0.393316099	-0.336422495	-0.023525604	0.855318009
8773	-5542.702875	-3801.266063	199.7481353	-0.643346394	-0.200413533	0.118270511	0.72935034
