1493	-6576.232466	-2300.057931	183.5460211	-0.652125215	-0.296474559	0.112617349	0.688587592
1527	-6674.535731	-2184.50911	182.9715513	-0.635104487	-0.337211716	0.252082626	0.647599335
1560	-6755.244682	-2068.265713	178.0091578	-0.613012657	-0.387037795	0.119056018	0.678412037
1593	-6814.882138	-1975.327565	162.162024	-0.609249188	-0.397613508	0.15163193	0.669123817
1627	-6826.182614	-1861.092556	109.4066227	-0.630391023	-0.401137324	0.137623694	0.650196681
1660	-6836.532179	-1735.897923	83.5657027	-0.613438645	-0.386771681	0.215277936	0.654030661
1693	-6826.253983	-1644.424304	126.4564313	-0.596719759	-0.272241747	0.245905911	0.713680772
1733	-6831.308574	-1511.723352	166.9614093	-0.501256059	-0.287252108	0.388510429	0.717835801
1780	-6827.534244	-1303.257755	178.0118185	-0.500743567	-0.167125273	0.449936821	0.720334562
1820	-6810.504054	-1154.049267	166.8992753	-0.518958078	-0.26300857	0.331365843	0.74276893
1900	-6578.767053	-878.9460802	185.6256591	-0.601695392	-0.362152795	0.207358256	0.681036388
1947	-6451.12389	-712.8151227	183.6501491	-0.541142648	-0.326365728	0.252464913	0.732742461
1987	-6331.290188	-585.3612243	184.2393448	-0.547190338	-0.366974777	0.278087543	0.698984667
2027	-6184.336472	-517.9029154	174.7437018	-0.59918176	-0.40540158	0.256568142	0.640939597
2073	-5963.853628	-457.4168154	191.9612529	-0.620858453	-0.410568306	0.223499851	0.629298232
2120	-5786.88432	-357.1017147	184.0910753	-0.647058958	-0.395836571	0.226922865	0.610847057
2160	-5642.986021	-278.4355372	189.2869736	-0.643609861	-0.387266157	0.21614956	0.623755271
2180	-5612.040005	-294.449834	186.683953	-0.624331223	-0.39157539	0.208463796	0.64297907
2220	-5529.801697	-425.4163056	172.8082382	-0.580321617	-0.396544646	0.269100947	0.658455651
2240	-5477.088537	-518.7789311	173.0198175	-0.562899719	-0.426647368	0.264050128	0.656805496
2280	-5500.107546	-654.7099659	175.8242422	-0.631789765	-0.365512341	0.207603805	0.651262682
2307	-5558.893297	-712.0401675	171.8268693	-0.577188996	-0.415807875	0.318054938	0.626735774
2327	-5612.034425	-754.088332	175.3292504	-0.60209597	-0.412329516	0.256119656	0.633930228
2373	-5652.583494	-835.9094079	187.1020598	-0.625653173	-0.360838584	0.206331774	0.660136972
2407	-5565.583948	-947.504841	168.4380561	-0.549262468	-0.462814098	0.264941152	0.643366178
2473	-5511.293671	-1134.215313	195.8094942	-0.635738695	-0.382849867	0.087193905	0.664574686
2500	-5523.735563	-1177.164952	227.2639973	-0.618175625	-0.371678157	0.153491079	0.675392281
2547	-5525.074384	-1278.475038	265.3302982	-0.598438539	-0.399592626	0.159175777	0.675914284
2587	-5407.632451	-1425.281863	268.5531405	-0.57187821	-0.456029097	0.150337348	0.665125144
2613	-5324.841358	-1535.327018	282.4150106	-0.612061878	-0.418925785	0.109992094	0.661651859
2647	-5309.884291	-1658.770737	293.7820022	-0.657647639	-0.352864556	-0.068968662	0.661989058
2680	-5316.093736	-1758.457197	287.6047464	-0.665220989	-0.412692421	0.003050307	0.622219171
2713	-5337.560671	-1909.408949	283.5351159	-0.686905856	-0.349386822	0.034510566	0.636316128
2747	-5342.716635	-2052.932175	302.8103394	-0.672986073	-0.33530371	0.080229618	0.654388551
2787	-5301.99789	-2220.387347	296.6988103	-0.664448022	-0.357176122	0.055592898	0.654097449
2820	-5222.214823	-2380.205958	292.7936393	-0.579250898	-0.524849767	0.019432264	0.623396749
2853	-5207.994554	-2502.232669	289.9377847	-0.651615524	-0.353311198	-0.001010378	0.671243164
2893	-5273.298143	-2626.357599	269.6553247	-0.668406313	-0.343155124	0.053144246	0.657763826
2927	-5337.996949	-2735.647194	256.5131555	-0.683954125	-0.328666758	0.085654755	0.645637808
2967	-5372.135954	-2848.222673	259.1070818	-0.668300876	-0.269932597	0.110194796	0.684373757
2993	-5377.354841	-2941.341905	244.4815886	-0.641425788	-0.334337502	0.089509081	0.684674754
3020	-5400.507491	-3040.609773	212.705627	-0.677134322	-0.1990806	0.144601163	0.693503084
3053	-5448.987035	-3111.111539	180.7179007	-0.678420757	-0.32972162	0.035967614	0.655541959
3127	-5705.531758	-3130.831025	197.9100237	-0.658384681	-0.293314004	0.098802381	0.68610101
3160	-5842.392148	-3124.905399	206.5650762	-0.67524938	-0.310723032	0.067977277	0.665483705
3207	-5935.015273	-3084.382691	202.3742593	-0.634193233	-0.305033109	0.119217437	0.700386285
3247	-6040.443401	-3022.417132	204.0962007	-0.584005397	-0.399683203	0.11570882	0.696995338
3280	-6101.629158	-2979.381158	223.668894	-0.712440729	-0.213260898	0.133197682	0.655138439
3313	-6250.188759	-2921.824866	226.1786476	-0.719951255	-0.262896899	0.202628376	0.609505663
3353	-6446.994704	-2827.307951	224.9107653	-0.749573584	-0.256295412	0.268478202	0.548061638
3387	-6519.253212	-2724.613375	215.8359626	-0.652722322	-0.315639325	0.104372909	0.680758168
3420	-6563.257561	-2584.149696	199.0893898	-0.659788397	-0.245369198	0.231896472	0.671339894
3453	-6625.038867	-2417.257428	212.2405015	-0.641529227	-0.255163182	0.197299966	0.6959919
3487	-6691.105669	-2259.403466	210.5453195	-0.670093334	-0.274369365	0.098019856	0.682706733
3520	-6784.565962	-2117.095649	212.5555482	-0.659298595	-0.358148934	0.113295903	0.651320767
3553	-6767.3907	-1982.968556	207.2624661	-0.651968479	-0.368765378	0.129331031	0.649786644
3580	-6677.267409	-1865.318455	197.2952365	-0.661709106	-0.39143711	0.127460816	0.626635291
3620	-6544.11702	-1700.928183	215.4446601	-0.677703072	-0.36672426	0.125690508	0.624846989
3660	-6427.854183	-1520.18918	213.2088516	-0.715477209	-0.391305457	0.117968611	0.566617868
3700	-6342.353078	-1364.568046	215.8034774	-0.680768511	-0.436297422	0.143133952	0.570711369
3747	-6230.310832	-1234.091144	209.1834303	-0.679145401	-0.386945099	0.157033181	0.603635317
3787	-6077.654058	-1102.193926	221.8813615	-0.678016007	-0.397102903	0.217075841	0.579207784
3833	-5976.853991	-970.5806373	227.7019341	-0.561195298	-0.38006239	0.255576846	0.689414892
3880	-5870.681039	-796.2039048	229.092014	-0.678918624	-0.415020701	0.209218921	0.568379066
3940	-5719.873711	-599.4174261	207.5924873	-0.696406296	-0.447947343	0.19255081	0.526579182
3980	-5564.709324	-446.0180533	222.8691446	-0.594434529	-0.360547759	0.234518079	0.679451378
4020	-5512.376702	-346.4364587	221.8586176	-0.590422704	-0.32605934	0.225543839	0.703005202
