#	Time	X	Y	Z	T1	a1	b1	t1	r/min	T2	a2	b2	t2	r/min	GlobalTime	#
1197	-6072.91	-2967.55	136.67	32.438301	0.92922	0.182797	1051734135	1849.665308	30.7663	0.782964	0.043663	1052180166	1950.185755	2022年1月24日	12时22分37秒	1239
1201	-6081.76	-2965.57	136.15	32.438099	0.92935	0.182888	1053356050	1849.676826	30.766159	0.783162	0.043829	1053718481	1950.194693	2022年1月24日	12时22分37秒	1243
1207	-6099.75	-2961.08	136.24	32.438221	0.92959	0.183117	1056599861	1849.669869	30.76622	0.783546	0.044219	1056795098	1950.190826	2022年1月24日	12时22分37秒	1249
1210	-6125.04	-2963.34	137.41	32.438259	0.929698	0.18325	1058221772	1849.667703	30.766279	0.783898	0.044674	1059871714	1950.187086	2022年1月24日	12时22分37秒	1252
1217	-6125.64	-2952.87	139.72	32.438202	0.929878	0.183588	1061465603	1849.670953	30.76622	0.784059	0.044933	1061410028	1950.190826	2022年1月24日	12时22分37秒	1259
1223	-6142.11	-2946.47	144.77	32.438259	0.930006	0.183999	1064709425	1849.667703	30.76622	0.784349	0.045512	1064486652	1950.190826	2022年1月24日	12时22分37秒	1265
1227	-6150.47	-2943.11	147.66	32.438122	0.930063	0.184221	1066331338	1849.675515	30.766081	0.784491	0.045819	1066024963	1950.199637	2022年1月24日	12时22分37秒	1269
1233	-6166.91	-2936.26	153.62	32.438141	0.930175	0.184667	1069575154	1849.674431	30.76614	0.784768	0.046437	1069101587	1950.195897	2022年1月24日	12时22分37秒	1275
1236	-6190.59	-2937.21	158.02	32.43832	0.930229	0.184887	1071197061	1849.664224	30.7663	0.78503	0.047033	1072178201	1950.185755	2022年1月24日	12时22分37秒	1278
1243	-6189.97	-2925.95	162.22	32.438141	0.93034	0.185314	699061	1849.674431	30.766159	0.785163	0.047323	1073716516	1950.194693	2022年1月24日	12时22分37秒	1285
1246	-6214.2	-2926.7	166	32.438259	0.930412	0.185528	2320968	1849.667703	30.766199	0.785455	0.047893	3051315	1950.192157	2022年1月24日	12时22分37秒	1288
1253	-6229.3	-2918.12	170.01	32.438202	0.930606	0.185948	5564791	1849.670953	30.766359	0.785782	0.048435	6127936	1950.182015	2022年1月24日	12时22分37秒	1295
1256	-6237.08	-2913.34	171.7	32.438099	0.930724	0.186162	7186701	1849.676826	30.76614	0.785965	0.048705	7666254	1950.195897	2022年1月24日	12时22分37秒	1298
1262	-6252.42	-2901.9	174.7	32.438339	0.931019	0.186615	10430513	1849.663141	30.7661	0.786366	0.049265	10742878	1950.198433	2022年1月24日	12时22分37秒	1304
1269	-6267.5	-2887.88	177.11	32.438122	0.931391	0.187109	13674346	1849.675515	30.76634	0.786821	0.049843	13819491	1950.18322	2022年1月24日	12时22分38秒	1311
1272	-6275.15	-2880.06	178.05	32.438179	0.931602	0.187369	15296252	1849.672264	30.7661	0.787071	0.050137	15357808	1950.198433	2022年1月24日	12时22分38秒	1314
1279	-6290.82	-2862.99	179.63	32.438179	0.932074	0.187909	18540067	1849.672264	30.766081	0.787608	0.050749	18434431	1950.199637	2022年1月24日	12时22分38秒	1321
1282	-6298.79	-2853.83	179.97	32.438019	0.93234	0.18818	20161976	1849.681388	30.766199	0.787898	0.051053	19972735	1950.192157	2022年1月24日	12时22分38秒	1324
1288	-6315.78	-2835.23	180.5	32.43816	0.932886	0.18873	23405784	1849.673348	30.766121	0.788506	0.051675	23049366	1950.197102	2022年1月24日	12时22分38秒	1330
1292	-6352.51	-2832.81	180.82	32.438179	0.933169	0.189007	25027692	1849.672264	30.76614	0.78914	0.052307	26125985	1950.195897	2022年1月24日	12时22分38秒	1334
1298	-6342.06	-2805.91	180.77	32.438179	0.933756	0.189574	28271512	1849.672264	30.76622	0.789466	0.052627	27664292	1950.190826	2022年1月24日	12时22分38秒	1340
1301	-6379.97	-2802.87	180.96	32.438221	0.934059	0.189863	29893421	1849.669869	30.766081	0.790131	0.053278	30740917	1950.199637	2022年1月24日	12时22分38秒	1343
1308	-6396.99	-2782.36	181.29	32.438	0.934649	0.190442	33137241	1849.682471	30.76622	0.790774	0.053926	33817534	1950.190826	2022年1月24日	12时22分38秒	1350
1311	-6404.87	-2772.15	181.4	32.438179	0.93494	0.190725	34759141	1849.672264	30.766199	0.791086	0.054237	35355845	1950.192157	2022年1月24日	12时22分38秒	1353
1318	-6420.25	-2752.8	181.07	32.43832	0.935502	0.191252	38002957	1849.664224	30.7661	0.791701	0.054806	38432464	1950.198433	2022年1月24日	12时22分38秒	1360
1324	-6409.66	-2728.56	180.4	32.438122	0.936048	0.191733	41246779	1849.675515	30.76626	0.791992	0.05507	39970769	1950.188291	2022年1月24日	12时22分38秒	1366
1327	-6440.37	-2725.02	180.2	32.438278	0.936311	0.191978	42868685	1849.666619	30.76622	0.792555	0.055586	43047389	1950.190826	2022年1月24日	12时22分38秒	1369
1334	-6451.32	-2707.31	180.42	32.438221	0.936796	0.192449	46112506	1849.669869	30.7661	0.793053	0.056089	46124010	1950.198433	2022年1月24日	12时22分38秒	1376
1337	-6456.42	-2699.24	180.99	32.438202	0.937004	0.192678	47734417	1849.670953	30.766319	0.793272	0.056337	47662315	1950.184551	2022年1月24日	12时22分38秒	1379
1343	-6465.74	-2684.36	182.01	32.43824	0.937385	0.1931	50978236	1849.668786	30.766239	0.793678	0.056789	50738936	1950.189622	2022年1月24日	12时22分38秒	1385
1347	-6485.5	-2680.85	182.55	32.438179	0.937566	0.193294	52600148	1849.672264	30.766159	0.794041	0.057173	53815557	1950.194693	2022年1月24日	12时22分38秒	1389
1353	-6475.22	-2663.25	182.79	32.438259	0.93792	0.193662	55843971	1849.667703	30.766239	0.79421	0.057346	55353865	1950.189622	2022年1月24日	12时22分38秒	1395
1356	-6490.89	-2659.39	182.75	32.438202	0.938098	0.193829	57465884	1849.670953	30.76626	0.79453	0.057648	58430482	1950.188291	2022年1月24日	12时22分38秒	1398
1363	-6493.28	-2645.68	182.38	32.438061	0.938449	0.194148	60709707	1849.678993	30.76618	0.794834	0.057923	61507107	1950.193362	2022年1月24日	12时22分38秒	1405
1369	-6482.14	-2629.08	182.27	32.438179	0.938792	0.194474	63953527	1849.672264	30.76626	0.794977	0.058062	63045416	1950.188291	2022年1月24日	12时22分39秒	1411
1373	-6494.97	-2624.83	182.32	32.437962	0.938962	0.194636	65575436	1849.684638	30.76626	0.795256	0.058335	66122036	1950.188291	2022年1月24日	12时22分39秒	1415
1379	-6483.52	-2608.22	182.19	32.43816	0.939304	0.194962	68819242	1849.673348	30.766279	0.795396	0.05847	67660349	1950.187086	2022年1月24日	12时22分39秒	1421
