#Time,X,Y,Z,q_x,q_y,q_z,q_w
1110,-5.517691772,-3.787567581,0.038435923,0.492321985,0.870212311,0.00907458,-0.016347758
1111,-5.516019909,-3.787575789,0.038062866,0.492821963,0.869920033,0.008749106,-0.017002988
1112,-5.514303352,-3.787649188,0.037711396,0.493323868,0.869625143,0.00833763,-0.017724447
1113,-5.512542481,-3.787782261,0.037376867,0.493760686,0.869364987,0.007857199,-0.018524799
1114,-5.510734458,-3.787961358,0.037065065,0.49409119,0.86916248,0.007368991,-0.01939529
1115,-5.508869654,-3.788178885,0.036773512,0.494284032,0.869036687,0.006952916,-0.020253137
1116,-5.506943921,-3.788425251,0.036521298,0.494325527,0.868996143,0.006616853,-0.021075914
1117,-5.504946865,-3.788706128,0.036296533,0.494226307,0.869035736,0.006372067,-0.021832175
1118,-5.502873862,-3.78902877,0.036090434,0.494017515,0.869138055,0.006231862,-0.022514432
1119,-5.500719997,-3.789407713,0.035894702,0.493752683,0.869272819,0.006167375,-0.023130441
1120,-5.498486785,-3.789849025,0.035710077,0.49348248,0.869411248,0.006153622,-0.023690865
1121,-5.496174564,-3.790357818,0.035532323,0.493250046,0.869528722,0.006159158,-0.024212765
1122,-5.493782485,-3.790936848,0.035358104,0.493085667,0.869607751,0.006182925,-0.024711463
1123,-5.49130883,-3.791585703,0.03519374,0.492987319,0.869649478,0.006249068,-0.025184068
1124,-5.488749776,-3.792309152,0.035031213,0.492915142,0.869678198,0.006315397,-0.025585359
1125,-5.486104668,-3.793109846,0.034869946,0.492841339,0.869710543,0.006383432,-0.025888947
1126,-5.483372175,-3.793993222,0.034706142,0.492737347,0.869761689,0.006449944,-0.026132531
1127,-5.480559045,-3.794958769,0.034541076,0.492598577,0.869833599,0.00654586,-0.026330664
1128,-5.477665676,-3.796008189,0.034372789,0.492419187,0.869929133,0.006653264,-0.026502503
1129,-5.474697181,-3.797127373,0.034196251,0.49217659,0.870059944,0.006756862,-0.026687887
1130,-5.471649458,-3.798313606,0.034008662,0.491830216,0.870248923,0.006864654,-0.026883593
1131,-5.468529971,-3.799545103,0.033810812,0.491365408,0.87050504,0.006991241,-0.027057957
1132,-5.465334411,-3.800822657,0.033602856,0.49076867,0.87083539,0.007158494,-0.027213828
1133,-5.462061546,-3.802147299,0.033388608,0.490073426,0.871220898,0.007341859,-0.027354706
1134,-5.458710088,-3.803522164,0.033168212,0.489284149,0.87165919,0.007548433,-0.027464484
1135,-5.455277225,-3.804953827,0.032937321,0.488439035,0.872128809,0.007773837,-0.027535753
1136,-5.451765921,-3.806445251,0.032705442,0.487574916,0.872608732,0.008001896,-0.027580267
1137,-5.448181099,-3.807999835,0.032473429,0.486657176,0.873117743,0.008210119,-0.027618708
1138,-5.444531033,-3.809619346,0.032228938,0.485657206,0.873671178,0.008349813,-0.027677276
1139,-5.440814739,-3.8113088,0.031995271,0.484542718,0.874286909,0.008450133,-0.027737148
1140,-5.437030157,-3.813065512,0.03177072,0.483331722,0.874955626,0.00856291,-0.027744832
1141,-5.433168186,-3.81489642,0.031562856,0.482041403,0.8756673,0.008730848,-0.027688228
1142,-5.42921958,-3.81680899,0.031373448,0.480687355,0.876413424,0.008937998,-0.027555203
1143,-5.425199824,-3.818781052,0.031203597,0.479290134,0.877183376,0.009117439,-0.027334305
1144,-5.421102414,-3.820822931,0.031040151,0.477835396,0.877985573,0.009210744,-0.027015383
1145,-5.416922807,-3.822944931,0.030900681,0.476390906,0.87878272,0.009195591,-0.026609709
1146,-5.412668137,-3.82514405,0.030779016,0.474987949,0.87955709,0.009069874,-0.026144046
1147,-5.408338703,-3.827431134,0.030676986,0.473678054,0.88027898,0.008853021,-0.025683532
1148,-5.403932148,-3.829824192,0.030595004,0.472470145,0.880942334,0.008563957,-0.025282895
1149,-5.399473108,-3.832294431,0.030531943,0.471338976,0.881562197,0.008232125,-0.024897678
1150,-5.394953551,-3.834849187,0.030485808,0.47026199,0.882152297,0.007891301,-0.024468614
1151,-5.390373422,-3.837482542,0.030459016,0.469212191,0.882728247,0.007647658,-0.023922297
1152,-5.385735346,-3.840188845,0.030446331,0.468181443,0.883293239,0.007498947,-0.023301432
1153,-5.381054999,-3.842943791,0.030445999,0.467162375,0.883849416,0.007483882,-0.022660908
1154,-5.376331637,-3.84573995,0.030464684,0.466154298,0.884395821,0.007614992,-0.022050245
1155,-5.371566614,-3.848564167,0.030503798,0.46512277,0.884950019,0.00785913,-0.021505957
1156,-5.366761998,-3.851408599,0.030569437,0.46403922,0.885528454,0.008154051,-0.0209874
1157,-5.361904306,-3.854294655,0.030664544,0.462899013,0.88613383,0.008467804,-0.020485009
1158,-5.35701283,-3.857199967,0.030782686,0.46175312,0.886739299,0.008755549,-0.020020277
1159,-5.352084279,-3.860142565,0.030918324,0.460620376,0.887334031,0.008960727,-0.019669584
1160,-5.347125604,-3.86312954,0.031077351,0.459596786,0.88786752,0.009105488,-0.019471818
1161,-5.342145145,-3.866164808,0.031248572,0.458695245,0.888333461,0.009173853,-0.019446724
1162,-5.337153599,-3.869239592,0.031439361,0.457907156,0.888737752,0.009169366,-0.019549109
1163,-5.332152876,-3.872350888,0.031655583,0.457200017,0.88909812,0.009121022,-0.019735347
1164,-5.327144218,-3.875492775,0.031896522,0.456558903,0.889423026,0.009069588,-0.019959762
1165,-5.322113155,-3.878676779,0.032169436,0.455932372,0.889740374,0.009034788,-0.020152203
1166,-5.317085963,-3.881860784,0.032465217,0.455305224,0.890058595,0.009014337,-0.020287756
1167,-5.312060032,-3.885049409,0.032787389,0.454597563,0.890418813,0.008976836,-0.020366847
1168,-5.307045308,-3.888235923,0.033127307,0.453778387,0.890837097,0.008893585,-0.020380029
1169,-5.302037409,-3.891427198,0.033481724,0.452847538,0.891312266,0.008768659,-0.020363232
1170,-5.297047227,-3.894602884,0.033852103,0.451845477,0.891822666,0.00865414,-0.020324949
1171,-5.292071038,-3.89776444,0.034240961,0.450813691,0.892347372,0.008543036,-0.020253425
1172,-5.287101823,-3.900916639,0.034649814,0.449797104,0.892864041,0.008438531,-0.020128596
1173,-5.282127601,-3.904074533,0.035075469,0.448852876,0.893344504,0.008368108,-0.019916514
1174,-5.277166419,-3.907217545,0.035514411,0.448016114,0.893771534,0.008313863,-0.019618508
1175,-5.272217309,-3.91035284,0.035955785,0.447292228,0.894142315,0.008262633,-0.019259091
1176,-5.2672797,-3.913487108,0.036413094,0.446663709,0.894465636,0.008195701,-0.018857043
1177,-5.262369565,-3.916596591,0.036859107,0.446094647,0.894759474,0.008126712,-0.018412123
1178,-5.257486534,-3.919674464,0.037299681,0.44556806,0.895031703,0.008082985,-0.01794492
1179,-5.252630508,-3.922715222,0.037733101,0.445053947,0.895297126,0.008057383,-0.017467664
1180,-5.247803187,-3.925715234,0.038146886,0.444540608,0.895561306,0.008033119,-0.017001883
1181,-5.243010671,-3.928659986,0.038535627,0.444005932,0.895835338,0.008009179,-0.01654183
1182,-5.238255186,-3.931535879,0.038911084,0.443471905,0.89610816,0.008006492,-0.016085099
1183,-5.233536725,-3.934344937,0.039260934,0.442969855,0.896364397,0.007965262,-0.015656606
1184,-5.228856887,-3.937095617,0.039585509,0.442528063,0.896590058,0.007867346,-0.015273725
1185,-5.224217283,-3.939791488,0.039898783,0.442193655,0.896761428,0.007730479,-0.014965044
1186,-5.219625783,-3.942420211,0.040193182,0.442009358,0.896857125,0.007559002,-0.014760993
1187,-5.215076846,-3.944982779,0.040473339,0.441977416,0.896875643,0.007379874,-0.01468271
1188,-5.210570965,-3.94747865,0.040740475,0.44206574,0.896832871,0.007167349,-0.014741479
1189,-5.206111373,-3.949899704,0.040996044,0.442234664,0.896748864,0.006920898,-0.014902307
1190,-5.201700511,-3.952230208,0.041237326,0.442442116,0.896645167,0.006668624,-0.015097939
1191,-5.197327679,-3.954465788,0.041461137,0.442621884,0.896555131,0.006378299,-0.015299738
1192,-5.192993595,-3.956598021,0.041670641,0.442787478,0.89647225,0.006042388,-0.015499798
1193,-5.188690568,-3.95864322,0.041866232,0.442947538,0.896391918,0.00567005,-0.015711771
1194,-5.18443214,-3.960591031,0.042052522,0.443161818,0.89628388,0.005267424,-0.0159707
1195,-5.180198259,-3.962469673,0.042232323,0.443486348,0.896119723,0.004863838,-0.016298615
1196,-5.175990987,-3.964283682,0.042407852,0.443971332,0.895874474,0.004494077,-0.016678937
1197,-5.171796446,-3.966061035,0.042577236,0.444610847,0.89555058,0.004142776,-0.017122837
1198,-5.167622612,-3.967796393,0.042734117,0.445341265,0.895179461,0.003800035,-0.017619595
1199,-5.163473181,-3.969474847,0.042881493,0.446102664,0.894790471,0.003475421,-0.018175483
1200,-5.159341994,-3.971082078,0.043024092,0.446797854,0.894432399,0.003209736,-0.018763236
1201,-5.155221361,-3.972604903,0.043158923,0.447381782,0.894128023,0.003014788,-0.019378603
1202,-5.151104164,-3.974041778,0.04328243,0.44783769,0.893886022,0.002926707,-0.020015447
1203,-5.147006464,-3.975373988,0.043396625,0.448231929,0.893673364,0.002956443,-0.020671626
1204,-5.142921093,-3.976616281,0.043497267,0.448560626,0.893492716,0.003077748,-0.021322749
1205,-5.138848241,-3.977773305,0.043580514,0.448866665,0.893323111,0.003298758,-0.021946644
1206,-5.134784813,-3.978851027,0.043645357,0.449180795,0.893149503,0.003592692,-0.02253155
1207,-5.13072172,-3.979860525,0.043690369,0.449502129,0.892972772,0.003964826,-0.023059579
1208,-5.126662312,-3.980798379,0.043704752,0.449879165,0.892767643,0.004377018,-0.023569358
1209,-5.122605643,-3.981669528,0.043691018,0.450296279,0.892541159,0.004794183,-0.024094741
1210,-5.118564943,-3.982462142,0.04364492,0.450727932,0.892306465,0.005121045,-0.024643007
1211,-5.114545343,-3.983176242,0.043557121,0.451143936,0.892079494,0.005323883,-0.025198853
1212,-5.110544158,-3.983815871,0.043428116,0.451556704,0.891855187,0.005426202,-0.025718187
1213,-5.106551171,-3.984397295,0.04326468,0.451955911,0.891640402,0.005459553,-0.026142708
1214,-5.102565992,-3.984924776,0.043066544,0.45238371,0.891413652,0.005433029,-0.026479463
1215,-5.098587059,-3.985400433,0.042836822,0.452880369,0.891154179,0.005401974,-0.026728615
1216,-5.09460741,-3.985832529,0.042578471,0.453468243,0.890849157,0.005372679,-0.026934489
1217,-5.090634989,-3.986212669,0.042285826,0.454115608,0.890514456,0.005299539,-0.027109634
1218,-5.086667247,-3.986539249,0.041957924,0.454775551,0.890174567,0.005188557,-0.027230796
1219,-5.082698232,-3.986809577,0.041606327,0.455432727,0.88983762,0.005041739,-0.027287763
1220,-5.078721422,-3.987019306,0.041226695,0.456038698,0.889528149,0.004854102,-0.027291316
1221,-5.074731629,-3.987163441,0.040818727,0.456569758,0.889257726,0.004671474,-0.027256758
1222,-5.070725714,-3.987240632,0.040391274,0.457000383,0.889038943,0.004474922,-0.02720999
1223,-5.066702843,-3.98726091,0.03994559,0.457329349,0.888872164,0.004268014,-0.027164809
1224,-5.062665058,-3.987233278,0.039480602,0.457594908,0.888738307,0.004041583,-0.027106963
1225,-5.058619429,-3.987158218,0.039004738,0.457800707,0.888636278,0.003817125,-0.027009405
1226,-5.054560023,-3.987044033,0.038522418,0.458005766,0.888535865,0.003599649,-0.026865913
1227,-5.050483709,-3.986887659,0.038035029,0.458200022,0.888442652,0.003431404,-0.026657436
1228,-5.046390646,-3.986682109,0.037552728,0.458398533,0.888348512,0.003318691,-0.026394931
1229,-5.042282723,-3.986418991,0.037070491,0.458577018,0.888265414,0.003270278,-0.026095559
1230,-5.038156246,-3.986102936,0.03658988,0.458646652,0.888238458,0.003219485,-0.025793907
1231,-5.034025729,-3.985715804,0.036113997,0.458588326,0.888277335,0.003156842,-0.025498205
1232,-5.029892055,-3.985260582,0.035634471,0.45838884,0.888388006,0.003081666,-0.025237391
1233,-5.025760049,-3.984729326,0.035148794,0.458048307,0.888571263,0.002978049,-0.024979817
1234,-5.021624732,-3.984123743,0.034680204,0.45760691,0.888807084,0.002863212,-0.024691814
1235,-5.017486045,-3.983443285,0.034223141,0.457100895,0.889077225,0.002797341,-0.024344082
1236,-5.013340019,-3.982701449,0.033791592,0.456574959,0.889358202,0.002781763,-0.02394907
1237,-5.009191544,-3.981902859,0.033383336,0.456014541,0.889657195,0.00280997,-0.023514216
1238,-5.005041703,-3.981053327,0.032996974,0.455445351,0.889960067,0.002901979,-0.023069224
1239,-5.00088733,-3.980155145,0.032642162,0.454886669,0.890256667,0.003088242,-0.022619656
1240,-4.996723026,-3.979206772,0.032321947,0.454343099,0.890545332,0.00339026,-0.022132939
1241,-4.99254118,-3.978213288,0.032039739,0.453806951,0.890830663,0.003784169,-0.021579162
1242,-4.988340652,-3.977180496,0.031793519,0.453297988,0.89110248,0.004254166,-0.020957255
1243,-4.984122797,-3.976117303,0.031592138,0.452820291,0.89135725,0.004767941,-0.020329858
1244,-4.979899496,-3.975025815,0.031439927,0.452382244,0.891590163,0.005279809,-0.019733451
1245,-4.975679974,-3.973912082,0.031334088,0.451983354,0.891801639,0.005759891,-0.019175723
1246,-4.971465182,-3.972783928,0.031282991,0.451619451,0.891994211,0.00620158,-0.018647758
1247,-4.967252795,-3.971644045,0.03128318,0.45126673,0.892181187,0.006603433,-0.018095941
1248,-4.963036578,-3.97049815,0.031332185,0.450937983,0.892356811,0.007003041,-0.017470399
1249,-4.958810149,-3.969354566,0.031437022,0.450661667,0.892507006,0.007405045,-0.016747265
1250,-4.95457907,-3.968214921,0.031589323,0.450447133,0.892625858,0.007790437,-0.015992696
1251,-4.950352341,-3.967080566,0.031786522,0.450299724,0.892709691,0.008133034,-0.015278088
1252,-4.946136099,-3.96596061,0.032021795,0.45020181,0.892767433,0.00834496,-0.014662964
1253,-4.941947304,-3.964848285,0.032282965,0.450095497,0.892829144,0.008367319,-0.014147438
1254,-4.937793271,-3.963744537,0.032567853,0.44998654,0.892891832,0.008190518,-0.013755228
1255,-4.933680489,-3.962648647,0.032869669,0.449893367,0.892945978,0.007849827,-0.013484006
1256,-4.92960887,-3.961551393,0.033193783,0.449817182,0.892990485,0.00741423,-0.013323901
1257,-4.925575096,-3.960439224,0.033534077,0.449751071,0.893028161,0.006966615,-0.013271887
1258,-4.921574673,-3.959306874,0.033906344,0.449698597,0.893057174,0.006551253,-0.013309252
1259,-4.917610461,-3.958155196,0.034308593,0.449587474,0.893113875,0.006203627,-0.013424744
1260,-4.913682803,-3.956993486,0.034731794,0.449388289,0.893213355,0.005916377,-0.013603839
1261,-4.90979166,-3.955824388,0.03518811,0.449091074,0.893361065,0.00575037,-0.013789422
1262,-4.905927443,-3.954652158,0.035663428,0.448718026,0.893545873,0.005764036,-0.013952833
1263,-4.902084769,-3.953472542,0.036162421,0.448292871,0.893755447,0.005972782,-0.014107732
1264,-4.898265338,-3.952276999,0.036681836,0.447803183,0.893996334,0.006358061,-0.014228128
1265,-4.894470115,-3.951063322,0.037223377,0.447262896,0.894261721,0.006867799,-0.014307677
1266,-4.890692589,-3.949836638,0.037779429,0.446671097,0.894553288,0.007437417,-0.014283922
1267,-4.886931392,-3.948591115,0.038345235,0.446076816,0.89484726,0.008056781,-0.014104743
1268,-4.883167598,-3.947347545,0.038920546,0.445557739,0.895104827,0.008729177,-0.013764123
1269,-4.879400872,-3.946106396,0.039496074,0.445185476,0.895290195,0.009398728,-0.013304993
1270,-4.875628883,-3.94487399,0.040069962,0.445017222,0.895374604,0.010028786,-0.012783336
1271,-4.871850673,-3.943666902,0.04063353,0.445052168,0.895358094,0.010551843,-0.012292694
1272,-4.868076702,-3.94249502,0.041178715,0.445254958,0.895258114,0.010916097,-0.011906784
1273,-4.864319668,-3.941359956,0.041701176,0.445606137,0.895083502,0.011137245,-0.011690062
1274,-4.860583976,-3.940253967,0.042205808,0.446029512,0.894872069,0.011228347,-0.011643866
1275,-4.856871843,-3.93916701,0.042686291,0.446480941,0.894645605,0.011235164,-0.011738069
1276,-4.853186292,-3.938093745,0.043157091,0.446940178,0.894413993,0.011224717,-0.011920222
1277,-4.849540893,-3.937025809,0.04360682,0.447351105,0.894205417,0.011199449,-0.01217513
1278,-4.845939892,-3.935970568,0.044032036,0.447633052,0.894060672,0.01116025,-0.012474554
1279,-4.842388766,-3.93491965,0.04443044,0.447748618,0.893998828,0.011133634,-0.012779388
1280,-4.838878369,-3.93386904,0.044793277,0.44769675,0.894020384,0.01115194,-0.013069313
1281,-4.835406912,-3.932804746,0.045121563,0.447501548,0.894112994,0.01123482,-0.013345315
1282,-4.83196684,-3.931726575,0.045411535,0.447220698,0.894247556,0.011400665,-0.013600727
1283,-4.82855636,-3.930638313,0.045664806,0.446942976,0.894379852,0.011648503,-0.013819116
1284,-4.82516888,-3.929558741,0.045880741,0.446725628,0.894482167,0.011927124,-0.013986067
1285,-4.821803321,-3.928503977,0.04605954,0.446608681,0.894534963,0.01221423,-0.014096014
1286,-4.818457296,-3.927486607,0.046207729,0.446621835,0.894523737,0.012461679,-0.014174882
1287,-4.815130273,-3.926507445,0.046328853,0.446777895,0.894442519,0.012658017,-0.014208035
1288,-4.811816555,-3.925566346,0.046422945,0.447108476,0.894274959,0.012821879,-0.014209412
1289,-4.808512785,-3.924657417,0.046497069,0.447565936,0.894044465,0.012945148,-0.01420037
1290,-4.805226755,-3.923771311,0.046554593,0.448080727,0.893785525,0.012997525,-0.01421838
1291,-4.8019599,-3.922913979,0.046583456,0.448580678,0.893534413,0.012923998,-0.014303797
1292,-4.798716723,-3.922079827,0.04658438,0.44899373,0.893326759,0.012729007,-0.014488095
1293,-4.795491584,-3.921267183,0.046557788,0.449289578,0.893177375,0.012453509,-0.014763531
1294,-4.792282559,-3.920469756,0.046505242,0.449432289,0.89310418,0.012112723,-0.015126906
1295,-4.789081628,-3.91968511,0.046429032,0.449425526,0.893105616,0.011748902,-0.015524776
1296,-4.785883212,-3.918906784,0.046336564,0.449304165,0.893163894,0.011415917,-0.015928077
1297,-4.782681475,-3.918134825,0.046226811,0.449095608,0.893266123,0.011101745,-0.016294773
1298,-4.779474248,-3.917368706,0.046106566,0.448820236,0.893402161,0.010789115,-0.016630381
1299,-4.776265137,-3.916603886,0.045978836,0.448506605,0.893557473,0.010478457,-0.016943137
1300,-4.773052258,-3.915845836,0.045839161,0.44818679,0.893715118,0.010153761,-0.017285569
1301,-4.769826328,-3.9151071,0.045695887,0.44786027,0.893874592,0.009824,-0.017688429
1302,-4.766593326,-3.914378417,0.045555803,0.447567134,0.894015593,0.009506664,-0.018149484
1303,-4.763345308,-3.913667941,0.045412755,0.447303611,0.894140245,0.009211249,-0.018650856
1304,-4.760084006,-3.912973473,0.045272027,0.447069035,0.894249542,0.008948486,-0.019156158
1305,-4.756799536,-3.912307057,0.045128317,0.446879159,0.894335821,0.008725798,-0.019654955
1306,-4.753499641,-3.911653907,0.044981353,0.446741495,0.89439629,0.008556112,-0.020102385
1307,-4.750176473,-3.911012038,0.044833413,0.446677531,0.894420826,0.008467486,-0.020466344
1308,-4.746820186,-3.910389187,0.044691122,0.446658327,0.894424201,0.008458475,-0.020739883
1309,-4.743441648,-3.90977941,0.044551272,0.446675387,0.894410489,0.008505435,-0.02094359
1310,-4.7400377,-3.909191389,0.044407502,0.446676816,0.894404817,0.008585449,-0.021121913
1311,-4.73661139,-3.908618809,0.044268731,0.446652049,0.894411769,0.008707557,-0.021300533
1312,-4.73315591,-3.908065827,0.044136108,0.446591797,0.894435083,0.008871173,-0.021516314
1313,-4.729678856,-3.907525627,0.04400938,0.446479373,0.894482924,0.009035873,-0.021790384
1314,-4.726174633,-3.907016137,0.043895771,0.446317226,0.894554149,0.009170333,-0.022129469
1315,-4.722657577,-3.906526648,0.043794489,0.446117352,0.894642061,0.009269303,-0.022560411
1316,-4.719120763,-3.90606549,0.043705573,0.445877098,0.894748012,0.009328758,-0.023077737
1317,-4.715563158,-3.905629052,0.043628008,0.445599701,0.894870204,0.009411787,-0.023656749
1318,-4.711973256,-3.905219814,0.043557085,0.445283617,0.895010104,0.009555162,-0.024251053
1319,-4.708350204,-3.904824555,0.04348637,0.444966455,0.895149409,0.009795321,-0.024828219
1320,-4.704689403,-3.904433793,0.04341376,0.444627483,0.895299624,0.010137475,-0.025341989
