#Time,X,Y,Z,q_x,q_y,q_z,q_w
3942,-7.456272315,-0.570922788,0.097423588,0.662624488,0.746138292,0.034443006,-0.054955587
3943,-7.456633173,-0.572937833,0.097323075,0.662540999,0.746238893,0.034015365,-0.054862499
3944,-7.456991653,-0.574952118,0.097207507,0.662501246,0.746298861,0.033589001,-0.054789487
3945,-7.45734226,-0.576949725,0.097081087,0.662485859,0.746334911,0.033202788,-0.054719847
3946,-7.457678132,-0.578929204,0.096940986,0.662499653,0.746343908,0.032874215,-0.054628452
3947,-7.45799583,-0.580893431,0.096791299,0.662539961,0.746328738,0.032612482,-0.054503587
3948,-7.458299067,-0.582841988,0.096631096,0.662596887,0.746297403,0.032397143,-0.054368893
3949,-7.458593098,-0.584775788,0.096466981,0.662692508,0.746231787,0.032179986,-0.054232908
3950,-7.458884201,-0.586692699,0.096296905,0.662829264,0.746128862,0.031925372,-0.054128178
3951,-7.459176956,-0.58859445,0.096121657,0.663018568,0.745979389,0.031606129,-0.054057217
3952,-7.459473805,-0.590478742,0.095945877,0.663246624,0.745795544,0.031217798,-0.054021954
3953,-7.459772045,-0.592339956,0.095772513,0.663508403,0.745583819,0.030789546,-0.053975658
3954,-7.460065986,-0.594186937,0.095602847,0.663788062,0.745361048,0.030346507,-0.053864715
3955,-7.460349485,-0.59601838,0.095446013,0.66404773,0.745160825,0.029891294,-0.053688608
3956,-7.460622931,-0.597801286,0.095300368,0.664244545,0.745019986,0.029443494,-0.053455446
3957,-7.460886126,-0.599546475,0.095164317,0.66434635,0.744965716,0.02898511,-0.053196549
3958,-7.461138716,-0.60124739,0.095038804,0.664359609,0.744990932,0.028534846,-0.052920541
3959,-7.461378689,-0.60290872,0.094927947,0.664328914,0.745054926,0.028132279,-0.05261964
3960,-7.461603145,-0.604536355,0.094829851,0.664279655,0.745133902,0.027826014,-0.052284992
3961,-7.461815398,-0.606123866,0.094741285,0.664260067,0.74518365,0.027591231,-0.051948207
3962,-7.462021255,-0.607669575,0.094662458,0.664251929,0.745220376,0.027366468,-0.051643417
3963,-7.462228422,-0.609171169,0.094583915,0.664229704,0.745266915,0.027075868,-0.051410341
3964,-7.462445284,-0.610633737,0.094501376,0.664152302,0.745360508,0.026663993,-0.05126855
3965,-7.462673784,-0.612061282,0.094409977,0.664012648,0.745507318,0.026135277,-0.051215136
3966,-7.462910353,-0.613435786,0.094309909,0.663836402,0.745682522,0.025535041,-0.05125202
3967,-7.463148896,-0.614762848,0.094198434,0.663642856,0.745869828,0.024907523,-0.051341737
3968,-7.463384692,-0.616037188,0.094081992,0.663483281,0.746022106,0.024305487,-0.051480065
3969,-7.46361575,-0.617261908,0.093967203,0.66337196,0.746126031,0.023728348,-0.051677407
3970,-7.463844987,-0.618437904,0.093846094,0.663323972,0.746169502,0.023177608,-0.051915123
3971,-7.464073157,-0.619579332,0.093723197,0.663362497,0.74613271,0.022649874,-0.052183903
3972,-7.464300131,-0.620686976,0.093605597,0.663497711,0.746006021,0.022172507,-0.052480322
3973,-7.464522985,-0.621753519,0.093484956,0.663747576,0.745774021,0.021779344,-0.052781865
3974,-7.464740116,-0.622768825,0.093365569,0.664118548,0.745429857,0.021477584,-0.053099873
3975,-7.464954456,-0.623734563,0.093251818,0.664585537,0.74499523,0.021243802,-0.053449718
3976,-7.465167562,-0.624646176,0.093141033,0.665110964,0.744505976,0.021048169,-0.053807351
3977,-7.465372767,-0.625495562,0.093037825,0.665639346,0.744014845,0.020926488,-0.054113342
3978,-7.465563829,-0.626294718,0.092951434,0.666131317,0.743557817,0.020866806,-0.054363757
3979,-7.465740576,-0.627038265,0.092874676,0.666578046,0.74314196,0.020889043,-0.054565406
3980,-7.465905346,-0.627727053,0.092800862,0.666971509,0.742768618,0.021008005,-0.054794618
3981,-7.466060384,-0.628354731,0.092734828,0.66731284,0.742434346,0.021219461,-0.055086759
3982,-7.466208706,-0.628929016,0.092667346,0.667621289,0.742122388,0.021474868,-0.055452739
3983,-7.4663517,-0.629455772,0.092604769,0.667896023,0.741836314,0.021738214,-0.055868025
3984,-7.466488965,-0.629942925,0.092548652,0.668147364,0.741571388,0.021977597,-0.056284649
3985,-7.466618049,-0.630410172,0.092499287,0.668391404,0.74131949,0.022178044,-0.056625778
3986,-7.466740126,-0.630850383,0.092450896,0.668637311,0.741072457,0.022351057,-0.056887524
3987,-7.466856866,-0.631262065,0.092403226,0.668882231,0.740830148,0.022502451,-0.057104218
3988,-7.466971812,-0.631638947,0.092350395,0.669104744,0.740607441,0.022632219,-0.057334478
3989,-7.467087943,-0.631972641,0.092288116,0.669277948,0.740428969,0.022711185,-0.05758622
3990,-7.467202232,-0.632268823,0.092221783,0.669396097,0.740302899,0.022748711,-0.0578185
3991,-7.467311872,-0.632537323,0.092158573,0.669468149,0.740222932,0.022764934,-0.058001442
3992,-7.467414185,-0.632780385,0.092092432,0.66952907,0.740158931,0.022801302,-0.058100618
3993,-7.467508707,-0.633009954,0.092027307,0.669628295,0.740062863,0.022870958,-0.058153461
3994,-7.467595896,-0.633235653,0.091967644,0.669797017,0.73990408,0.023007538,-0.058176992
3995,-7.467675862,-0.633450537,0.091908266,0.67003989,0.739678945,0.023198005,-0.058167482
3996,-7.467742649,-0.63365894,0.091860284,0.670321262,0.739421364,0.023435066,-0.058105508
3997,-7.467789899,-0.633858168,0.091820543,0.670630404,0.739140615,0.023720279,-0.057994488
3998,-7.467815909,-0.634038299,0.091784449,0.670948528,0.738850581,0.024040578,-0.057878691
3999,-7.467819901,-0.634200409,0.091751518,0.671255974,0.738565678,0.024406505,-0.057796888
4000,-7.467800932,-0.634344039,0.091719344,0.671526038,0.738309493,0.024787214,-0.057770818
4001,-7.467752598,-0.634483833,0.091683904,0.671773297,0.738071475,0.025140445,-0.057784886
4002,-7.467673827,-0.634637251,0.091648162,0.671978643,0.737872114,0.025465086,-0.057801186
4003,-7.467569122,-0.634813894,0.091610239,0.672203548,0.737652877,0.025724518,-0.057869445
4004,-7.467443476,-0.635021143,0.091562167,0.672440315,0.737416551,0.025895712,-0.058053986
4005,-7.467297243,-0.635254693,0.091504324,0.672703469,0.737147948,0.025977344,-0.058379131
4006,-7.467126351,-0.635506771,0.091446631,0.673011154,0.736829271,0.026015218,-0.058837232
4007,-7.466924698,-0.635782697,0.091394873,0.673393799,0.736434891,0.026047115,-0.059380059
4008,-7.466692344,-0.636086441,0.091351067,0.673860256,0.735957738,0.026113699,-0.059971981
4009,-7.466432546,-0.636433408,0.091320259,0.674414739,0.735398492,0.026240976,-0.060541125
4010,-7.466145665,-0.636836342,0.091295805,0.675056327,0.73475879,0.026458298,-0.061060899
4011,-7.465838982,-0.637279349,0.091274271,0.675739219,0.734080653,0.026785631,-0.061519372
4012,-7.465517878,-0.637760427,0.091248539,0.676390203,0.733430945,0.02722594,-0.061920026
4013,-7.465183503,-0.638286985,0.091217308,0.676938235,0.732876086,0.02774232,-0.062270631
4014,-7.46483596,-0.638829963,0.091164333,0.677314724,0.732483242,0.028332323,-0.062532754
4015,-7.464472587,-0.639393853,0.091107725,0.677505661,0.732263441,0.028970972,-0.062745637
4016,-7.46410026,-0.639974379,0.091033417,0.677512994,0.732212982,0.02963765,-0.062943639
4017,-7.463731242,-0.640568138,0.09093862,0.677355824,0.732312352,0.030241238,-0.063191567
4018,-7.463378152,-0.641179908,0.090819987,0.677063604,0.732533327,0.030697721,-0.063540937
4019,-7.463046919,-0.64181777,0.090669406,0.676662942,0.73285406,0.030959341,-0.063982098
4020,-7.462730799,-0.642480589,0.090485961,0.676169259,0.733260809,0.031041381,-0.064499239
4021,-7.462417104,-0.64316131,0.090273403,0.675593865,0.733743099,0.030974994,-0.065073373
4022,-7.462095233,-0.643850069,0.090026028,0.674948626,0.734294236,0.030801689,-0.065632182
4023,-7.461753827,-0.644544554,0.089754469,0.67426788,0.734882188,0.030569953,-0.066154919
4024,-7.46138784,-0.645246233,0.089464246,0.673575845,0.735481891,0.030337464,-0.06664538
4025,-7.460997702,-0.645952065,0.089159573,0.672916727,0.736051826,0.030108626,-0.067113779
4026,-7.460584805,-0.646681883,0.088845704,0.672330363,0.736554614,0.029876839,-0.067576316
4027,-7.460151073,-0.647436269,0.08852141,0.671853428,0.736961986,0.029632465,-0.067984696
4028,-7.459698807,-0.648244149,0.088197484,0.671515534,0.737248583,0.029375123,-0.068326545
4029,-7.459231401,-0.649119012,0.087875903,0.671371604,0.737366598,0.02912163,-0.068575506
4030,-7.458749393,-0.650084931,0.087566718,0.671430514,0.737305172,0.028924246,-0.068742536
4031,-7.45825169,-0.651152746,0.087269673,0.671692307,0.737062841,0.028825035,-0.068825357
4032,-7.457744195,-0.652312463,0.086983011,0.672097202,0.736691935,0.028829356,-0.068841936
4033,-7.457233011,-0.653567717,0.086715344,0.672540847,0.736286165,0.028910037,-0.068816436
4034,-7.456721789,-0.654905391,0.086465918,0.672925684,0.73593473,0.029070261,-0.068746036
4035,-7.456207458,-0.656318802,0.086226535,0.67318787,0.735699607,0.029302595,-0.068596929
4036,-7.45568559,-0.657805627,0.08600292,0.67333432,0.735576434,0.029637865,-0.06833594
4037,-7.455152799,-0.659368803,0.085790982,0.6733944,0.735535179,0.030097094,-0.06798637
4038,-7.454609738,-0.661007837,0.085583997,0.673444595,0.735504045,0.030686403,-0.067561251
4039,-7.45405878,-0.662712866,0.085383721,0.673515194,0.735450367,0.031384301,-0.067119798
4040,-7.45350414,-0.664494361,0.085188505,0.673602837,0.735380216,0.032081684,-0.066677739
4041,-7.452954077,-0.666357628,0.084986138,0.673659471,0.735339773,0.03267964,-0.066259922
4042,-7.452416144,-0.668306016,0.084777715,0.67368764,0.735325558,0.033132775,-0.065905286
4043,-7.451895184,-0.6703504,0.084548647,0.673661593,0.735359338,0.033449412,-0.065634135
4044,-7.451393854,-0.672482463,0.084303729,0.673585462,0.735435451,0.033608112,-0.065481424
4045,-7.450911733,-0.674689169,0.084029761,0.673456292,0.735555609,0.033636865,-0.065445626
4046,-7.450441388,-0.67696932,0.083739239,0.673271143,0.735724408,0.033551734,-0.065496903
4047,-7.44997326,-0.679321427,0.083434278,0.673048429,0.735929536,0.033412009,-0.065552794
4048,-7.449502632,-0.68173819,0.083119366,0.672799482,0.736163501,0.033232669,-0.065572455
4049,-7.449030405,-0.684225775,0.082805,0.672563537,0.736392288,0.033044694,-0.065518973
4050,-7.44855753,-0.686803147,0.0824943,0.672351424,0.736603893,0.032839343,-0.065420534
4051,-7.448092981,-0.689444125,0.082181564,0.672165647,0.736791661,0.032661857,-0.065303867
4052,-7.447639728,-0.692149721,0.081882715,0.671991559,0.736965121,0.032488862,-0.065224455
4053,-7.447197335,-0.694918132,0.081589199,0.671802267,0.737148626,0.032340053,-0.065174675
4054,-7.446768831,-0.697740484,0.08129635,0.671543394,0.737391572,0.032188205,-0.065169469
4055,-7.446353645,-0.700610066,0.081022788,0.67119002,0.737720406,0.032053202,-0.065154828
4056,-7.445949821,-0.7035314,0.080762234,0.670686487,0.738188781,0.031916453,-0.065102225
4057,-7.445557704,-0.706509064,0.08051703,0.670041371,0.738791763,0.031781571,-0.064970942
4058,-7.445173115,-0.709566972,0.080289796,0.669288308,0.739500257,0.031667861,-0.064727723
4059,-7.444798433,-0.712676005,0.080074829,0.66846407,0.740277815,0.031587578,-0.064395405
4060,-7.444429598,-0.715845913,0.079870162,0.66760888,0.741082416,0.031580917,-0.064014693
4061,-7.444061459,-0.719075365,0.079682358,0.666769753,0.741867966,0.031665837,-0.063618332
4062,-7.44369073,-0.7223551,0.079508737,0.665960301,0.742622774,0.031822318,-0.063211014
4063,-7.443314376,-0.725696016,0.079344782,0.665213512,0.743322015,0.031986628,-0.062771176
4064,-7.442933763,-0.729117683,0.079197689,0.664527186,0.743973244,0.032090236,-0.062270772
4065,-7.442564657,-0.732595027,0.079062926,0.663921785,0.744560051,0.031988093,-0.061765319
4066,-7.442219698,-0.736159614,0.078928734,0.663373056,0.745105923,0.031624208,-0.061263862
4067,-7.441901374,-0.739817231,0.078795458,0.662837572,0.745650045,0.031003949,-0.060754577
4068,-7.441598744,-0.743563396,0.078676637,0.66229638,0.746208061,0.030212136,-0.06020184
4069,-7.441298221,-0.747391137,0.078568557,0.661708481,0.746815609,0.029369647,-0.059546248
4070,-7.440991195,-0.751291237,0.078477194,0.661069708,0.747471922,0.028566205,-0.058792329
4071,-7.440676851,-0.75524448,0.078404155,0.660393111,0.748160621,0.027853247,-0.057972587
4072,-7.440358867,-0.759257283,0.07834313,0.659701948,0.748857632,0.027203193,-0.057145192
4073,-7.440035597,-0.763318407,0.078297977,0.659040544,0.749523215,0.026613697,-0.05632248
4074,-7.439702688,-0.7674349,0.078270431,0.65845661,0.750114589,0.02609287,-0.055517194
4075,-7.43936065,-0.771605953,0.078261303,0.657936208,0.750643392,0.025604436,-0.05476182
4076,-7.439013001,-0.775828553,0.078258485,0.657444543,0.751139808,0.025153649,-0.054064359
4077,-7.438658265,-0.780121775,0.07826946,0.656987156,0.751599155,0.024751156,-0.053422542
4078,-7.438300388,-0.784432847,0.07828826,0.656526352,0.752051912,0.024423257,-0.052863743
4079,-7.437938462,-0.788770873,0.07832609,0.656029189,0.752526024,0.024162728,-0.052406583
4080,-7.437569852,-0.793127124,0.078368334,0.655504486,0.753014097,0.023970339,-0.052048643
4081,-7.437192918,-0.797497216,0.078420794,0.654938391,0.753529689,0.023817707,-0.051782509
4082,-7.436816403,-0.801889314,0.078478589,0.654305839,0.754095748,0.023617564,-0.051630248
4083,-7.436451467,-0.806306776,0.078544141,0.653607423,0.754712979,0.023314861,-0.051595279
4084,-7.43610065,-0.810753059,0.078618627,0.65286178,0.755367169,0.022924096,-0.051637405
4085,-7.435756677,-0.815228606,0.078707771,0.652077057,0.756052654,0.022478538,-0.051716639
4086,-7.435410647,-0.819737933,0.078808735,0.651313907,0.756717645,0.022026744,-0.051801755
4087,-7.435058319,-0.824268457,0.078918342,0.650608112,0.757329733,0.021605526,-0.051903393
4088,-7.434694104,-0.828827309,0.079052633,0.649986342,0.757867323,0.021209537,-0.052009929
4089,-7.434324987,-0.833374659,0.079199572,0.649443398,0.758336594,0.020813585,-0.052112172
4090,-7.433955409,-0.837927043,0.079365756,0.648954837,0.758758661,0.020409813,-0.0522145
4091,-7.433584691,-0.84248047,0.079555704,0.648511199,0.759145733,0.020014059,-0.052253401
4092,-7.433208474,-0.847038815,0.079772277,0.648071126,0.759533009,0.019654414,-0.052221911
4093,-7.432826104,-0.851583057,0.080006391,0.647623627,0.75992828,0.019354501,-0.052134936
4094,-7.432441318,-0.856108504,0.080258147,0.64717416,0.760325168,0.019079034,-0.05203111
4095,-7.432059663,-0.860618657,0.080522426,0.646744223,0.760705136,0.01879678,-0.051925778
4096,-7.431681969,-0.865107517,0.080792442,0.646355439,0.761051173,0.018508539,-0.051799551
4097,-7.431303344,-0.869567561,0.08107508,0.646053586,0.761328717,0.0182347,-0.051583372
4098,-7.430916208,-0.874004748,0.081383294,0.645840727,0.76153747,0.017957739,-0.051263596
4099,-7.430520878,-0.878428724,0.081705939,0.645685551,0.761703191,0.017658209,-0.050858685
4100,-7.430122695,-0.882792504,0.082028384,0.645586122,0.761826247,0.017335829,-0.050386481
4101,-7.429716355,-0.887122319,0.082363369,0.645541813,0.761906837,0.016985542,-0.049852089
4102,-7.429306202,-0.891397807,0.082705907,0.645527572,0.761962547,0.016596985,-0.049312983
4103,-7.428895478,-0.895617304,0.083046313,0.645528238,0.76200366,0.016130525,-0.04882133
4104,-7.428487411,-0.899770716,0.08338667,0.645506257,0.762059326,0.015596743,-0.048414858
4105,-7.428083393,-0.903847927,0.083725989,0.645445736,0.76214091,0.015011241,-0.048121692
4106,-7.427675785,-0.907844296,0.084072496,0.645314357,0.762278651,0.014417499,-0.047882921
4107,-7.427257758,-0.911758756,0.08443364,0.645110831,0.762475597,0.013837696,-0.047660238
4108,-7.426829609,-0.915595942,0.084815432,0.644819509,0.762746431,0.013277086,-0.047427857
4109,-7.426392966,-0.919359541,0.085188825,0.644430834,0.763099037,0.012744047,-0.047184214
4110,-7.425949825,-0.923028001,0.085570237,0.643926075,0.763548106,0.012237915,-0.04694393
4111,-7.425495487,-0.926614355,0.085958089,0.643323339,0.764076529,0.011773651,-0.046728161
4112,-7.425026945,-0.9301048,0.086340621,0.642648678,0.764662269,0.011374504,-0.046528619
4113,-7.424545548,-0.93348861,0.086723021,0.641954069,0.765260351,0.01102901,-0.046367329
4114,-7.424051207,-0.936779627,0.087111898,0.641288494,0.765832017,0.010767929,-0.046200007
4115,-7.423543538,-0.939985487,0.087502322,0.640688769,0.766350966,0.01057745,-0.045958858
4116,-7.423024638,-0.943124942,0.087891875,0.640175836,0.766801729,0.010455729,-0.045614527
4117,-7.422503424,-0.946208471,0.088283185,0.639755051,0.767177803,0.010383457,-0.045209247
4118,-7.421991582,-0.949253368,0.088662023,0.639420421,0.767482271,0.010350247,-0.044781274
4119,-7.421499076,-0.9522526,0.089024363,0.639170978,0.767713369,0.010327136,-0.044384618
4120,-7.421026005,-0.955206892,0.089376958,0.639020641,0.767858701,0.0103605,-0.044026077
4121,-7.420573451,-0.958119682,0.089724776,0.638944658,0.767937721,0.010454174,-0.043727468
4122,-7.42014701,-0.960984659,0.090061582,0.638884737,0.767999526,0.010605132,-0.043480489
4123,-7.419749196,-0.963790372,0.090391816,0.638776331,0.768099959,0.010829352,-0.043243225
4124,-7.419377732,-0.966528704,0.09071127,0.638554498,0.768293694,0.011126132,-0.043001877
4125,-7.419025149,-0.969210801,0.091020324,0.638176755,0.76861655,0.011513315,-0.042737251
4126,-7.418693122,-0.971808688,0.091320373,0.637616539,0.769089912,0.011976543,-0.042454915
4127,-7.418378713,-0.974337569,0.091590699,0.636882729,0.769704611,0.012489329,-0.042180781
4128,-7.418079171,-0.976811255,0.091837849,0.636034288,0.770412666,0.013017634,-0.041895704
4129,-7.417795069,-0.979233354,0.092062826,0.63514063,0.771156558,0.013556683,-0.041595183
4130,-7.417523809,-0.981612821,0.092262128,0.634255827,0.771891615,0.014100088,-0.041280353
4131,-7.417263209,-0.983954326,0.092439154,0.633415255,0.772587501,0.014663067,-0.040971489
4132,-7.417014742,-0.986254194,0.092585053,0.632653388,0.773213303,0.01523051,-0.040729725
4133,-7.416779912,-0.988512459,0.092695133,0.631951905,0.77378404,0.015778822,-0.040571879
4134,-7.416554842,-0.990732137,0.09276936,0.631304388,0.77430634,0.016273551,-0.040492374
4135,-7.416338743,-0.992904134,0.092810906,0.630665974,0.774818883,0.016670119,-0.040475118
4136,-7.416126654,-0.995033217,0.092816838,0.630011322,0.775343492,0.016902933,-0.040527692
4137,-7.415919414,-0.997120113,0.092780176,0.629339912,0.775881449,0.016950047,-0.040644168
4138,-7.4157234,-0.999164723,0.092697585,0.628659205,0.776423462,0.016787746,-0.040894783
4139,-7.415542255,-1.001164939,0.092571709,0.627994536,0.776948025,0.016430969,-0.041287446
4140,-7.415373606,-1.003124496,0.092412369,0.627377794,0.777430566,0.015940395,-0.041769863
4141,-7.415215102,-1.005045126,0.092228969,0.626831259,0.777854316,0.015365938,-0.04229802
4142,-7.41506529,-1.006928417,0.092030529,0.626363735,0.778214113,0.014777997,-0.042812121
4143,-7.414923457,-1.008775069,0.091812954,0.625962624,0.778520792,0.014177073,-0.04330335
4144,-7.414789682,-1.010573058,0.091580048,0.625628512,0.778772261,0.013620294,-0.043786042
4145,-7.414668123,-1.012308239,0.09132296,0.62534572,0.778980319,0.013134203,-0.044270594
4146,-7.414560688,-1.013979395,0.091041462,0.625114708,0.779144033,0.012729014,-0.044767721
4147,-7.414469553,-1.015592032,0.090752854,0.62488798,0.779302113,0.012407172,-0.04526909
4148,-7.414396187,-1.017147674,0.090455287,0.624630258,0.779483168,0.012185804,-0.045766119
4149,-7.414339,-1.018653925,0.090141333,0.62430113,0.779721298,0.012072509,-0.046228251
4150,-7.414297731,-1.020114815,0.089816331,0.623898967,0.780018888,0.012092601,-0.046630273
4151,-7.414273369,-1.021527726,0.089482272,0.623457308,0.780348027,0.01226115,-0.046985157
4152,-7.414268421,-1.022901925,0.089145293,0.623015245,0.780676263,0.012606633,-0.047303809
4153,-7.414288518,-1.024247763,0.08880747,0.622572232,0.78100301,0.013097145,-0.047608612
4154,-7.414337289,-1.025565531,0.088464363,0.622162431,0.781302469,0.013715658,-0.04787736
4155,-7.414409982,-1.026854808,0.088119718,0.621751259,0.781605546,0.014439056,-0.048058881
4156,-7.414500767,-1.028103407,0.087774636,0.621337718,0.781915629,0.015253514,-0.048111531
4157,-7.414603467,-1.029317731,0.087425766,0.62089135,0.782257643,0.016127966,-0.048029154
4158,-7.414714653,-1.03048685,0.087058913,0.620367913,0.782663968,0.017037418,-0.047859077
4159,-7.414832883,-1.031596105,0.086678816,0.619762603,0.783135568,0.017940169,-0.047656566
4160,-7.414953226,-1.032652349,0.086280949,0.619060685,0.783682497,0.018824612,-0.047447297
4161,-7.415073796,-1.03365432,0.085858534,0.618259529,0.784305097,0.019644547,-0.04727326
4162,-7.415196631,-1.03461039,0.085407976,0.617406502,0.784965539,0.02038207,-0.04714748
4163,-7.415327305,-1.035529494,0.08493959,0.616503806,0.785660855,0.020991926,-0.047110694
4164,-7.415473579,-1.036412917,0.084440079,0.615605897,0.786350581,0.02143233,-0.047146562
4165,-7.415638409,-1.037266649,0.083928459,0.614766013,0.786994115,0.021702255,-0.047244312
4166,-7.415818031,-1.038103229,0.083414713,0.613980854,0.787598434,0.021833984,-0.047323303
4167,-7.416008317,-1.038933118,0.082887561,0.613264084,0.788154124,0.021885994,-0.047341778
4168,-7.416210517,-1.039760053,0.082353818,0.612629795,0.788649813,0.021887926,-0.047298266
4169,-7.416432629,-1.040577709,0.081820749,0.612033158,0.789116413,0.021838263,-0.047263003
4170,-7.416684242,-1.041389453,0.081268007,0.611426611,0.789585461,0.021745312,-0.047322739
4171,-7.416964441,-1.04218887,0.080711884,0.610802575,0.790060575,0.021643355,-0.04749807
4172,-7.41726307,-1.042987858,0.08015638,0.610124622,0.790569935,0.021592681,-0.047758558
4173,-7.41757847,-1.0437781,0.079597468,0.60939264,0.791113595,0.021620209,-0.048088019
4174,-7.417913046,-1.044566115,0.079044362,0.608610626,0.791687665,0.02170786,-0.048502735
4175,-7.418264892,-1.045346766,0.078486949,0.607772238,0.792300595,0.021859448,-0.04893709
4176,-7.418623734,-1.046127948,0.077952597,0.606888685,0.79294704,0.022096964,-0.049323828
4177,-7.418982713,-1.046910886,0.077440039,0.605988435,0.793607414,0.022468055,-0.049603185
4178,-7.419341215,-1.047699029,0.076946094,0.60509274,0.79426081,0.022984932,-0.0498421
4179,-7.419708354,-1.048480698,0.076480886,0.604170039,0.794927597,0.023641082,-0.050097694
4180,-7.420086251,-1.049260915,0.07603337,0.603200832,0.795622762,0.024424898,-0.050364681
4181,-7.420472581,-1.050048531,0.075604205,0.602176522,0.796355597,0.02531771,-0.050598552
4182,-7.420865947,-1.050862188,0.075203877,0.601116808,0.797113696,0.026282701,-0.050769657
4183,-7.421273608,-1.051709534,0.074818466,0.600052698,0.797873813,0.027266054,-0.050898917
4184,-7.421697161,-1.0526091,0.07443456,0.599058257,0.79858227,0.028218666,-0.050983032
4185,-7.422132019,-1.053571734,0.074057467,0.598201731,0.799190107,0.029116613,-0.051010635
4186,-7.422566466,-1.054611481,0.073685396,0.597528159,0.799666584,0.029991594,-0.050930912
4187,-7.422993195,-1.055701332,0.073326664,0.597018645,0.800026808,0.030855553,-0.050732421
4188,-7.423406547,-1.056848037,0.072971916,0.596630019,0.800300508,0.031701373,-0.050465228
4189,-7.423807797,-1.058038338,0.072619521,0.596309994,0.800522606,0.032518484,-0.050204539
4190,-7.424193447,-1.059280728,0.072270058,0.596014255,0.800723438,0.033330286,-0.049980753
4191,-7.4245656,-1.060587675,0.071911749,0.595772611,0.800877844,0.034128515,-0.04984897
4192,-7.424929289,-1.061944627,0.07154122,0.595572679,0.800993634,0.034882117,-0.049856003
4193,-7.425283271,-1.063352463,0.071154291,0.595442374,0.801050224,0.035573936,-0.050014135
4194,-7.425624559,-1.064809134,0.07075251,0.595385522,0.801044556,0.036197961,-0.050332954
4195,-7.425950596,-1.066303134,0.070332713,0.595398765,0.800982612,0.036751783,-0.050758954
4196,-7.426253849,-1.06783806,0.069897161,0.595440796,0.800899544,0.037217183,-0.051235343
4197,-7.426533322,-1.069414006,0.069454453,0.595487026,0.800814546,0.0376012,-0.05174374
4198,-7.426790239,-1.071042698,0.068993894,0.595517728,0.80073955,0.037944006,-0.052297806
4199,-7.42702859,-1.072725709,0.068510615,0.595533737,0.800669544,0.038297438,-0.052925939
4200,-7.427242768,-1.074468919,0.06800586,0.595533604,0.80060854,0.038715202,-0.053542743
4201,-7.427418346,-1.076266657,0.067481607,0.595529718,0.800554112,0.039207958,-0.054038918
4202,-7.427552695,-1.078108794,0.06693824,0.59556826,0.800477456,0.039745348,-0.054356211
4203,-7.427657272,-1.079988277,0.06636712,0.5956464,0.800385902,0.0401967,-0.05451604
4204,-7.42774597,-1.081902113,0.065752152,0.595750442,0.80029171,0.040453603,-0.054571941
4205,-7.427826957,-1.083864864,0.065102083,0.595897115,0.800182599,0.04047869,-0.054551931
4206,-7.427903366,-1.085910377,0.064410207,0.596130127,0.800027063,0.040285464,-0.054430249
4207,-7.427982992,-1.088046124,0.063677758,0.596516322,0.799768879,0.039956659,-0.054235444
4208,-7.428069509,-1.09028138,0.062901952,0.597094214,0.7993729,0.039542434,-0.054017241
4209,-7.428161436,-1.092608061,0.062115598,0.59786222,0.798834806,0.039105586,-0.053800296
4210,-7.428257501,-1.095010953,0.061303274,0.598777559,0.798183151,0.03867249,-0.053605331
4211,-7.428364268,-1.097460118,0.060482712,0.599758152,0.797475467,0.038260767,-0.053471034
4212,-7.428479779,-1.099933944,0.059661947,0.600762285,0.79674344,0.037899526,-0.053368466
4213,-7.428593379,-1.102429475,0.058853978,0.601759366,0.796009278,0.037694706,-0.053235368
4214,-7.428693507,-1.104927927,0.058066022,0.602696018,0.795315775,0.037696195,-0.053003052
4215,-7.428761555,-1.107448215,0.05731056,0.603589701,0.79465364,0.037946248,-0.052584671
4216,-7.428792678,-1.109957343,0.056583023,0.604442271,0.794023529,0.038449482,-0.051940478
4217,-7.428789278,-1.112486963,0.055881796,0.605325083,0.793372691,0.039127409,-0.051091714
4218,-7.428778875,-1.115056313,0.055206332,0.606239666,0.792695106,0.039821844,-0.050221073
4219,-7.428797148,-1.117684799,0.054531382,0.607147855,0.792017,0.040374642,-0.049501934
4220,-7.428860494,-1.120371763,0.053854384,0.607966412,0.791403176,0.040701384,-0.049002587
4221,-7.428959708,-1.123109013,0.053188884,0.608636171,0.790899853,0.04087834,-0.048666164
4222,-7.429069727,-1.125885326,0.052538093,0.609148926,0.790513423,0.041033472,-0.04839802
4223,-7.42917063,-1.128683757,0.051909195,0.609476635,0.790264559,0.041307736,-0.048102278
4224,-7.429248156,-1.131501994,0.051304256,0.609692803,0.790097852,0.041726817,-0.047738273
4225,-7.429305678,-1.134337532,0.050723213,0.609808513,0.790004961,0.042236456,-0.04734788
4226,-7.429362844,-1.137182355,0.050143364,0.609841608,0.789972955,0.042703304,-0.047035847
4227,-7.429437863,-1.140049523,0.049570007,0.60981189,0.78999089,0.042971241,-0.046875632
4228,-7.429544447,-1.142945783,0.049008989,0.609739889,0.790050053,0.042937963,-0.046845636
4229,-7.429695875,-1.145870329,0.048451707,0.609665482,0.790125617,0.04255762,-0.04688665
4230,-7.429896521,-1.14882743,0.047910332,0.609635918,0.790176275,0.041951986,-0.046963097
4231,-7.430147514,-1.151797415,0.047390068,0.609748561,0.790125542,0.041227003,-0.046996322
4232,-7.430442851,-1.154804512,0.046901192,0.610033377,0.789950734,0.040475487,-0.046891922
